,secs_stamp,text,max_sentiment,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
685,3221,I like him.,Neutral,0,0,0,0,0,0,0,0
686,3253,Still no word from Vision?,anticipation,0,1,0,0,0,0,0,1
687,3255,Satellites lost him somewhere over Edinburgh.,anger,1,0,1,1,0,1,1,0
688,3258,On a stolen Quinjet with four of the world's most wanted criminals.,anger,1,0,0,1,0,1,0,0
689,3261,You know they're only criminals because,Neutral,0,0,0,0,0,0,0,0
690,3263,"you've chosen to call them that, right, sir?",trust,0,0,0,0,0,0,0,1
691,3265,"My God, Rhodes.",anticipation,0,1,0,1,1,0,0,1
692,3266,Your talent for horseshit rivals my own.,Neutral,0,0,0,0,0,0,0,0
693,3269,"If it weren't for those Accords, Vision would've been right here.",anticipation,0,1,0,0,0,0,0,1
694,3273,"I remember your signature on those papers, Colonel.",trust,0,0,0,0,0,0,0,2
695,3276,That's right.,Neutral,0,0,0,0,0,0,0,0
696,3279,And I'm pretty sure I paid for that.,anticipation,0,2,0,0,2,0,0,2
697,3281,You have second thoughts?,Neutral,0,0,0,0,0,0,0,0
698,3283,Not anymore.,Neutral,0,0,0,0,0,0,0,0
699,3290,Mr. Secretary.,Neutral,0,0,0,0,0,0,0,0
700,3296,You got some nerve.,Neutral,0,0,0,0,0,0,0,0
701,3299,I'll give you that.,anger,1,0,1,1,0,1,0,0
702,3301,You could use some of that right now.,Neutral,0,0,0,0,0,0,0,0
703,3303,The world's on fire.,fear,0,0,0,1,0,0,0,0
704,3306,And you think all is forgiven?,Neutral,0,0,0,0,0,0,0,0
705,3310,I'm not looking for forgiveness. And I'm way past asking permission.,Neutral,0,0,0,0,0,0,0,0
706,3316,Earth just lost her best defender.,anger,1,0,1,1,0,1,1,1
707,3318,So we're here to fight.,anger,1,0,0,1,0,0,0,0
708,3321,And if you wanna stand in our way...,fear,0,0,0,1,0,1,0,0
709,3324,we'll fight you too.,anger,1,0,0,1,0,0,0,0
710,3329,Arrest them.,Neutral,0,0,0,0,0,0,0,0
711,3331,All over it.,Neutral,0,0,0,0,0,0,0,0
712,3338,That's a court-martial.,Neutral,0,0,0,0,0,0,0,0
713,3342,"It's great to see you, Cap.",anticipation,0,1,0,0,0,0,0,1
714,3344,"You too, Rhodey.",Neutral,0,0,0,0,0,0,0,0
715,3346,Hey.,Neutral,0,0,0,0,0,0,0,0
716,3349,Wow. You guys...,Neutral,0,0,0,0,0,0,0,0
717,3351,really look like crap.,disgust,0,0,1,0,0,0,0,0
718,3354,Must've been a rough couple years.,Neutral,0,0,0,0,0,0,0,0
719,3355,"Yeah, well, the hotels weren't exactly five star.",anticipation,0,1,0,0,1,0,0,1
720,3358,I think you look great.,Neutral,0,0,0,0,0,0,0,0
721,3368,"Yeah, I'm back.",Neutral,0,0,0,0,0,0,0,0
722,3371,"Hi, Bruce.",Neutral,0,0,0,0,0,0,0,0
723,3378,Nat.,Neutral,0,0,0,0,0,0,0,0
724,3382,This is awkward.,Neutral,0,0,0,0,0,0,0,0
725,3386,"So we gotta assume they're coming back, right?",Neutral,0,0,0,0,0,0,0,0
726,3388,And they can clearly find us.,Neutral,0,0,0,0,0,0,0,0
727,3389,We need all hands on deck. Where's Clint?,Neutral,0,0,0,0,0,0,0,0
728,3392,"After the whole Accords situation, he and Scott took a deal.",trust,0,1,0,0,1,0,1,2
729,3395,It was too tough on their families. They're on house arrest.,sadness,0,0,0,0,0,1,0,0
730,3397,- Who's Scott? - Ant-Man.,Neutral,0,0,0,0,0,0,0,0
731,3398,There's an Ant-Man and a Spider-Man?,Neutral,0,0,0,0,0,0,0,0
732,3401,"Okay, look.",Neutral,0,0,0,0,0,0,0,0
733,3402,Thanos has the biggest army in the universe...,Neutral,0,0,0,0,0,0,0,0
734,3405,and he is not gonna stop until he gets...,Neutral,0,0,0,0,0,0,0,0
735,3410,Vision's stone.,anger,1,0,0,0,0,0,0,0
736,3411,Then we have to protect it.,Neutral,0,0,0,0,0,0,0,0
737,3413,"No, we have to destroy it.",Neutral,0,0,0,0,0,0,0,0
738,3417,I've been giving a good deal of thought to this entity in my head.,anticipation,0,2,0,0,2,0,2,2
739,3419,About its nature.,Neutral,0,0,0,0,0,0,0,0
740,3421,But also its composition.,Neutral,0,0,0,0,0,0,0,0
741,3423,I think if it were exposed to a sufficiently powerful energy source...,anticipation,1,2,1,2,1,0,0,1
742,3428,"something very similar to its own signature, perhaps...",trust,0,0,0,0,0,0,0,1
743,3433,its molecular integrity could fail.,trust,0,0,0,0,0,0,0,1
744,3436,"Yeah, and you with it.",Neutral,0,0,0,0,0,0,0,0
745,3438,We're not having this conversation.,Neutral,0,0,0,0,0,0,0,0
746,3440,Eliminating the stone is the only way to be certain that Thanos can't get it.,anger,1,0,0,0,0,0,0,0
747,3445,That's too high a price.,Neutral,0,0,0,0,0,0,0,0
748,3451,Only you have the power to pay it.,anticipation,0,1,0,0,1,0,0,1
749,3458,Thanos threatens half the universe.,anger,1,1,0,1,0,0,0,0
750,3460,One life cannot stand in the way of defeating him.,Neutral,0,0,0,0,0,0,0,0
751,3463,But it should.,Neutral,0,0,0,0,0,0,0,0
752,3467,"We don't trade lives, Vision.",anticipation,0,1,0,0,0,0,0,1
753,3468,"Captain, 70 years ago, you laid down your life...",Neutral,0,0,0,0,0,0,0,0
754,3471,to save how many millions of people?,joy,0,0,0,0,1,0,0,1
755,3472,"Tell me, why is this any different?",Neutral,0,0,0,0,0,0,0,0
756,3475,Because you might have a choice.,Neutral,0,0,0,0,0,0,0,0
757,3478,Your mind is made up of a complex construct of overlays.,Neutral,0,0,0,0,0,0,0,0
758,3482,"Jarvis, Ultron, Tony, me, the stone.",anger,1,0,0,0,0,0,0,0
759,3486,"All of them mixed together, all of them learning from one another.",Neutral,0,0,0,0,0,0,0,0
760,3490,You're saying Vision isn't just the stone?,anger,1,1,0,0,0,0,0,0
761,3492,I'm saying that if we take out the stone...,anger,1,0,0,0,0,0,0,0
762,3495,there's still a whole lot of Vision left. Perhaps the best parts.,anticipation,0,1,0,0,0,1,1,0
763,3498,Can we do that?,Neutral,0,0,0,0,0,0,0,0
764,3500,"Not me, not here.",Neutral,0,0,0,0,0,0,0,0
765,3502,"Well, you better find someone and somewhere fast.",Neutral,0,0,0,0,0,0,0,0
766,3505,Ross isn't just gonna let you guys have your old rooms back.,Neutral,0,0,0,0,0,0,0,0
767,3511,I know somewhere.,Neutral,0,0,0,0,0,0,0,0
768,3527,The Kingsguard and the Dora Milaje have been alerted.,Neutral,0,0,0,0,0,0,0,0
769,3530,And the Border Tribe?,trust,0,0,0,0,0,0,0,1
770,3532,Those that are left.,sadness,0,0,0,0,0,1,1,0
771,3534,Send word to the Jabari as well.,trust,0,0,0,0,0,0,0,1
772,3536,M'Baku likes a good fight.,anger,1,1,0,1,1,0,1,1
773,3541,And what of this one?,Neutral,0,0,0,0,0,0,0,0
774,3543,This one may be tired of war.,fear,0,0,0,1,0,0,0,0
775,3545,But the White Wolf has rested long enough.,anticipation,0,2,0,0,1,0,0,1
776,3571,Where's the fight?,anger,1,0,0,1,0,0,0,0
777,3573,On its way.,Neutral,0,0,0,0,0,0,0,0
778,3593,In all the time I've served Thanos...,anticipation,0,1,0,0,0,0,0,1
779,3598,I have never failed him.,Neutral,0,0,0,0,0,0,0,0
780,3605,If I were to reach our rendezvous on Titan...,Neutral,0,0,0,0,0,0,0,0
781,3608,with the Time Stone still attached to your vaguely irritating person...,anger,1,1,0,0,0,0,0,0
782,3612,there would be judgment.,surprise,0,0,0,0,0,0,1,0
783,3623,Give me...,Neutral,0,0,0,0,0,0,0,0
784,3629,the stone.,anger,1,0,0,0,0,0,0,0
785,3642,"Wow, you're a seriously loyal piece of outerwear, aren't you?",fear,0,0,0,1,1,0,1,1
786,3645,"Yeah, speaking of loyalty...",trust,0,0,0,0,0,0,0,1
787,3647,What the...,Neutral,0,0,0,0,0,0,0,0
788,3649,- I know what you're gonna say. - You should not be here.,Neutral,0,0,0,0,0,0,0,0
789,3651,- I was gonna go home. - I don't wanna hear it.,fear,0,0,0,1,0,1,0,0
790,3652,But it was such a long way down and I just thought about you on the way...,anticipation,0,1,0,0,0,0,0,0
791,3653,- And now I gotta hear it. - ...and kinda stuck to the side of the ship.,anticipation,0,1,0,0,0,0,0,0
792,3655,"And this suit is ridiculously intuitive, by the way.",Neutral,0,0,0,0,0,0,0,0
793,3658,God damn it.,anger,1,1,1,1,1,0,0,1
794,3659,"So, if anything, it's kinda your fault that I'm here.",sadness,0,0,0,0,0,1,0,0
795,3662,- What did you just say? - I take that back.,Neutral,0,0,0,0,0,0,0,0
796,3663,"- And now, I'm here in space. - Yeah, right where I didn't want you to be.",Neutral,0,0,0,0,0,0,0,0
797,3667,This isn't Coney Island. This isn't a field trip.,surprise,0,0,0,0,0,0,1,0
798,3669,This is a one-way ticket. You hear me?,Neutral,0,0,0,0,0,0,0,0
799,3672,"- Don't pretend you thought this through. - No, I did think this through.",Neutral,0,0,0,0,0,0,0,0
800,3674,You could not have possibly thought this through.,Neutral,0,0,0,0,0,0,0,0
801,3675,You can't be a friendly neighborhood Spider-Man if there's no neighborhood.,anticipation,0,3,0,0,1,0,0,1
802,3681,"Okay, that didn't really make sense, but you know what I'm trying to say.",Neutral,0,0,0,0,0,0,0,0
803,3686,Come on. We got a situation.,Neutral,0,0,0,0,0,0,0,0
804,3689,See him down there? He's in trouble. What's your plan?,anticipation,0,1,0,0,0,0,0,0
805,3691,Go.,Neutral,0,0,0,0,0,0,0,0
806,3693,"Okay, okay...",Neutral,0,0,0,0,0,0,0,0
807,3695,"Okay. Did you ever see this really old movie, Aliens?",disgust,0,0,1,1,0,0,0,0
808,3702,"Painful, aren't they?",anger,1,0,1,1,0,1,0,0
809,3705,They were originally designed for microsurgery.,Neutral,0,0,0,0,0,0,0,0
810,3708,And any one of them...,Neutral,0,0,0,0,0,0,0,0
811,3716,could end your friend's life in an instant.,Neutral,0,0,0,0,0,0,0,0
812,3718,"I gotta tell you, he's not really my friend.",joy,0,0,0,0,1,0,0,1
813,3720,Saving his life is more of a professional courtesy.,trust,0,0,0,0,1,0,0,2
814,3725,You've saved nothing.,joy,0,0,0,0,1,0,0,1
815,3727,Your powers are inconsequential compared to mine.,sadness,0,0,0,0,0,1,0,0
816,3731,"Yeah, but the kid's seen more movies.",Neutral,0,0,0,0,0,0,0,0
817,3747,Yes! Wait. What are those?,anticipation,0,1,0,0,0,0,0,0
818,3765,"Hey, we haven't officially met.",Neutral,0,0,0,0,0,0,0,0
819,3768,Cool.,Neutral,0,0,0,0,0,0,0,0
820,3771,We gotta turn this ship around.,anticipation,0,1,0,0,0,0,0,0
821,3772,"Yeah, now he wants to run. Great plan.",anticipation,0,1,0,0,0,0,0,0
822,3774,"No, I want to protect the stone.",anger,1,0,0,0,0,0,0,0
823,3776,"And I want you to thank me. Now, go ahead. I'm listening.",Neutral,0,0,0,0,0,0,0,0
824,3779,For what? Nearly blasting me into space?,anger,1,0,0,1,0,0,1,0
825,3782,Who just saved your magical ass? Me.,joy,0,1,0,0,2,0,1,1
826,3784,I seriously don't know how you fit your head into that helmet.,fear,0,0,0,1,0,0,0,0
827,3787,"Admit it, you should've ducked out when I told you to.",Neutral,0,0,0,0,0,0,0,0
828,3789,I tried to bench you. You refused.,Neutral,0,0,0,0,0,0,0,0
829,3791,"Unlike everyone else in your life, I don't work for you.",Neutral,0,0,0,0,0,0,0,0
830,3793,"And due to that fact, we're now in a flying doughnut...",trust,0,0,0,0,0,0,0,1
831,3796,billions of miles from Earth with no backup.,Neutral,0,0,0,0,0,0,0,0
832,3798,"- I'm backup. - No, you're a stowaway.",Neutral,0,0,0,0,0,0,0,0
833,3800,The adults are talking.,Neutral,0,0,0,0,0,0,0,0
834,3801,"I'm sorry, I'm confused as to the relationship here.",Neutral,0,0,0,0,0,0,0,0
835,3804,"What is he, your ward?",Neutral,0,0,0,0,0,0,0,0
836,3806,No.,Neutral,0,0,0,0,0,0,0,0
837,3807,"- I'm Peter, by the way. - Doctor Strange.",trust,0,0,0,0,0,0,0,1
838,3809,"Oh, you're using our made-up names.",Neutral,0,0,0,0,0,0,0,0
839,3812,"I'm Spider-Man, then.",Neutral,0,0,0,0,0,0,0,0
840,3814,This ship is self-correcting its course. Thing's on autopilot.,anticipation,0,1,0,0,0,0,0,0
841,3817,Can we control it?,Neutral,0,0,0,0,0,0,0,0
842,3819,Fly us home?,Neutral,0,0,0,0,0,0,0,0
843,3824,- Stark? - Yeah.,trust,0,0,0,0,0,0,0,1
844,3825,Can you get us home?,Neutral,0,0,0,0,0,0,0,0
845,3826,"Yeah, I heard you.",Neutral,0,0,0,0,0,0,0,0
846,3829,I'm thinking I'm not so sure we should.,Neutral,0,0,0,0,0,0,0,0
847,3832,Under no circumstances can we bring the Time Stone to Thanos.,anger,1,1,0,0,0,0,0,0
848,3836,I don't think you quite understand what's at stake here.,Neutral,0,0,0,0,0,0,0,0
849,3839,What? No. It's you who doesn't understand...,Neutral,0,0,0,0,0,0,0,0
850,3841,that Thanos has been inside my head for six years.,Neutral,0,0,0,0,0,0,0,0
851,3844,Since he sent an army to New York and now he's back.,Neutral,0,0,0,0,0,0,0,0
852,3847,And I don't know what to do.,Neutral,0,0,0,0,0,0,0,0
853,3849,So I'm not so sure if it's a better plan to fight him on our turf or his...,anger,1,1,0,1,0,0,0,0
854,3853,"but you saw what they did, what they can do.",Neutral,0,0,0,0,0,0,0,0
855,3856,"At least on his turf, he's not expecting it.",anticipation,0,1,0,0,0,0,1,1
856,3859,So I say we take the fight to him.,anger,1,0,0,1,0,0,0,0
857,3862,Doctor.,trust,0,0,0,0,0,0,0,1
858,3864,Do you concur?,Neutral,0,0,0,0,0,0,0,0
859,3869,"All right, Stark. We go to him.",trust,0,0,0,0,0,0,0,1
860,3872,But you have to understand...,Neutral,0,0,0,0,0,0,0,0
861,3875,if it comes to saving you or the kid or the Time Stone...,anger,1,1,0,0,1,0,0,1
862,3879,I will not hesitate to let either of you die.,fear,0,0,0,1,0,1,0,0
863,3883,"I can't, because the universe depends on it.",anticipation,0,1,0,0,0,0,0,1
864,3887,"Nice. Good, moral compass.",trust,1,1,0,0,1,0,1,3
865,3891,We're straight.,Neutral,0,0,0,0,0,0,0,0
866,3894,"All right, kid.",Neutral,0,0,0,0,0,0,0,0
867,3896,You're an Avenger now.,anger,1,0,0,0,0,0,0,0
868,3934,I thought you might be hungry.,anticipation,0,1,0,0,0,0,0,0
869,3948,I always hated that chair.,Neutral,0,0,0,0,0,0,0,0
870,3950,So I've been told.,Neutral,0,0,0,0,0,0,0,0
871,3953,"Even so, I'd hoped you'd sit in it one day.",Neutral,0,0,0,0,0,0,0,0
872,3958,I hated this room.,Neutral,0,0,0,0,0,0,0,0
873,3960,This ship.,anticipation,0,1,0,0,0,0,0,0
874,3961,I hated my life.,Neutral,0,0,0,0,0,0,0,0
875,3968,You told me that too.,Neutral,0,0,0,0,0,0,0,0
876,3973,Every day.,Neutral,0,0,0,0,0,0,0,0
877,3977,For almost 20 years.,Neutral,0,0,0,0,0,0,0,0
878,3982,I was a child when you took me.,anticipation,0,1,0,0,1,0,0,0
879,3985,I saved you.,joy,0,0,0,0,1,0,0,1
880,3990,No.,Neutral,0,0,0,0,0,0,0,0
881,3992,No. We were happy on my home planet.,anticipation,0,1,0,0,1,0,0,1
882,3996,"Going to bed hungry, scrounging for scraps.",anticipation,0,1,0,0,0,0,0,0
883,4000,Your planet was on the brink of collapse. I'm the one who stopped that.,disgust,0,0,1,1,0,1,0,0
884,4005,Do you know what's happened since then?,anticipation,0,1,0,0,0,0,0,0
885,4007,The children born...,anger,1,0,0,1,0,0,0,0
886,4009,have known nothing but full bellies and clear skies.,Neutral,0,0,0,0,0,0,0,0
887,4013,It's a paradise.,Neutral,0,0,0,0,0,0,0,0
888,4017,Because you murdered half the planet.,anger,1,0,1,1,0,1,1,0
889,4019,A small price to pay for salvation.,anticipation,0,2,0,0,2,0,0,2
890,4022,You're insane.,anger,1,0,0,1,0,0,0,0
891,4023,"Little one, it's a simple calculus.",Neutral,0,0,0,0,0,0,0,0
892,4025,"This universe is finite, its resources finite.",joy,0,0,0,0,1,0,0,1
893,4029,"If life is left unchecked, life will cease to exist.",sadness,0,0,0,0,0,1,1,0
894,4033,It needs correction.,Neutral,0,0,0,0,0,0,0,0
895,4034,You don't know that!,Neutral,0,0,0,0,0,0,0,0
896,4037,I'm the only one who knows that.,Neutral,0,0,0,0,0,0,0,0
897,4040,"At least, I'm the only one with the will to act on it.",Neutral,0,0,0,0,0,0,0,0
898,4046,For a time...,anticipation,0,1,0,0,0,0,0,0
899,4049,you had that same will...,Neutral,0,0,0,0,0,0,0,0
900,4055,as you fought by my side.,anger,1,0,0,1,0,0,0,0
901,4058,Daughter.,joy,0,0,0,0,1,0,0,0
902,4060,I'm not your daughter.,joy,0,0,0,0,1,0,0,0
903,4065,Everything I hate about myself you taught me.,anger,1,0,1,1,1,1,1,1
904,4068,"And, in doing so, made you the fiercest woman in the galaxy.",Neutral,0,0,0,0,0,0,0,0
905,4075,That's why I trusted you to find the Soul Stone.,anger,1,0,0,0,0,0,0,1
906,4081,I'm sorry I disappointed you.,anger,1,0,1,0,0,1,0,0
907,4085,I am disappointed.,anger,1,0,1,0,0,1,0,0
908,4088,But not because you didn't find it.,Neutral,0,0,0,0,0,0,0,0
909,4094,But because you did.,Neutral,0,0,0,0,0,0,0,0
910,4097,And you lied.,anger,1,0,1,0,0,1,0,0
911,4116,Nebula.,Neutral,0,0,0,0,0,0,0,0
912,4124,Don't do this.,Neutral,0,0,0,0,0,0,0,0
913,4126,"Some time ago, your sister snuck aboard this ship to kill me.",anticipation,1,2,0,2,0,1,1,0
914,4130,Please don't do this.,Neutral,0,0,0,0,0,0,0,0
915,4131,And very nearly succeeded.,anticipation,0,1,0,0,1,0,1,1
916,4134,So I brought her here.,Neutral,0,0,0,0,0,0,0,0
917,4137,To talk.,Neutral,0,0,0,0,0,0,0,0
918,4146,Stop. Stop it.,Neutral,0,0,0,0,0,0,0,0
919,4154,I swear to you on my life.,trust,0,0,0,0,0,0,0,1
920,4157,I never found the Soul Stone.,anger,1,0,0,0,0,0,0,0
921,4163,Accessing memory files.,Neutral,0,0,0,0,0,0,0,0
922,4165,You know what he's about to do.,Neutral,0,0,0,0,0,0,0,0
923,4166,"He's finally ready, and he's going for the stones.",anticipation,1,2,1,0,1,0,1,1
924,4169,- All of them. - He can never get them all.,Neutral,0,0,0,0,0,0,0,0
925,4171,"- He will! - He can't, Nebula.",Neutral,0,0,0,0,0,0,0,0
926,4174,Because I found the map to the Soul Stone...,anger,1,0,0,0,0,0,0,0
927,4176,and I burned it to ash. I burned it.,Neutral,0,0,0,0,0,0,0,0
928,4184,You're strong.,Neutral,0,0,0,0,0,0,0,0
929,4188,Me.,Neutral,0,0,0,0,0,0,0,0
930,4191,You're generous.,joy,0,0,0,0,1,0,0,1
931,4194,Me.,Neutral,0,0,0,0,0,0,0,0
932,4197,But I never taught you to lie.,anger,1,0,1,0,1,1,1,1
933,4200,That's why you're so bad at it.,anger,1,0,1,1,0,1,0,0
934,4205,Where is the Soul Stone?,anger,1,0,0,0,0,0,0,0
935,4227,Vormir!,Neutral,0,0,0,0,0,0,0,0
936,4246,The stone is on Vormir.,anger,1,0,0,0,0,0,0,0
937,4251,Show me.,trust,0,0,0,0,0,0,0,1
938,4255,I am Groot.,Neutral,0,0,0,0,0,0,0,0
939,4257,Tinkle in the cup. We're not looking. What's there to see?,Neutral,0,0,0,0,0,0,0,0
940,4259,What's a twig? Everybody's seen a twig before.,Neutral,0,0,0,0,0,0,0,0
941,4262,I am Groot.,Neutral,0,0,0,0,0,0,0,0
942,4263,"Tree, pour what's in the cup out into space and go in the cup again.",anger,1,1,1,0,1,0,1,1
943,4266,You speak Groot?,Neutral,0,0,0,0,0,0,0,0
944,4267,"Yes, they taught it on Asgard. It was an elective.",joy,0,0,0,0,1,0,1,1
945,4269,I am Groot.,Neutral,0,0,0,0,0,0,0,0
946,4270,You'll know when we're close.,Neutral,0,0,0,0,0,0,0,0
947,4272,Nidavellir's forge harnesses the blazing power of a neutron star.,anger,1,1,0,0,1,0,0,1
948,4279,It's the birthplace of my hammer.,anger,1,0,0,0,0,0,0,0
949,4282,It's truly awesome.,Neutral,0,0,0,0,0,0,0,0
950,4290,"Okay, time to be the captain.",anticipation,0,1,0,0,0,0,0,0
951,4298,"So, dead brother, huh?",trust,0,0,0,0,0,0,0,1
952,4300,"Yeah, that could be annoying.",anger,1,0,1,0,0,0,0,0
953,4302,"Well, he's been dead before.",Neutral,0,0,0,0,0,0,0,0
954,4306,"But, no, this time I think it really might be true.",anticipation,0,1,0,0,0,0,0,0
955,4309,And you said your sister and your dad?,Neutral,0,0,0,0,0,0,0,0
956,4311,Both dead.,Neutral,0,0,0,0,0,0,0,0
957,4313,"But still got a mom, though?",Neutral,0,0,0,0,0,0,0,0
958,4315,Killed by a dark elf.,fear,1,0,1,2,0,2,0,0
959,4317,A best friend?,joy,0,0,0,0,1,0,0,1
960,4318,Stabbed through the heart.,anger,1,0,0,1,0,1,1,0
961,4323,You sure you're up to this particular murder mission?,anger,1,0,1,1,0,1,1,0
962,4328,Absolutely.,Neutral,0,0,0,0,0,0,0,0
963,4330,"Rage and vengeance, anger, loss, regret...",anger,4,0,0,1,0,2,0,0
964,4333,they're all tremendous motivators. They really clear the mind.,Neutral,0,0,0,0,0,0,0,0
965,4336,So I'm good to go.,anticipation,0,1,0,0,1,0,1,1
966,4338,"Yeah, but this Thanos we're talkin' about...",Neutral,0,0,0,0,0,0,0,0
967,4341,he's the toughest there is.,Neutral,0,0,0,0,0,0,0,0
968,4344,"- Well, he's never fought me. - Yeah, he has.",anger,1,0,0,1,0,0,0,0
969,4346,He's never fought me twice.,anger,1,0,0,1,0,0,0,0
970,4348,"And I'm getting a new hammer, don't forget.",Neutral,0,0,0,0,0,0,0,0
971,4350,It better be some hammer.,Neutral,0,0,0,0,0,0,0,0
972,4356,"You know, I'm 1,500 years old.",Neutral,0,0,0,0,0,0,0,0
973,4359,I've killed twice as many enemies as that.,fear,0,0,0,1,0,1,0,0
974,4361,"And every one of them would've rather killed me, but none succeeded.",anticipation,0,1,0,1,1,1,1,1
975,4365,I'm only alive because fate wants me alive.,anticipation,0,3,0,0,2,0,0,2
976,4368,Thanos is just the latest in a long line of bastards...,anticipation,0,1,0,0,0,0,0,0
977,4371,and he'll be the latest to feel my vengeance.,anger,2,0,1,1,0,1,0,0
978,4373,Fate wills it so.,anticipation,0,1,0,0,0,0,0,0
979,4377,And what if you're wrong?,Neutral,0,0,0,0,0,0,0,0
980,4382,"If I'm wrong, then...",Neutral,0,0,0,0,0,0,0,0
981,4385,what more could I lose?,anger,1,0,1,1,0,1,1,0
982,4400,"I could lose a lot. Me, personally, I could lose a lot.",anger,2,0,2,2,0,2,2,0
983,4407,Okay.,Neutral,0,0,0,0,0,0,0,0
984,4412,If fate does want you to kill that crapsack...,anticipation,0,1,0,1,0,1,0,0
985,4414,you're gonna need more than one stupid eyeball.,Neutral,0,0,0,0,0,0,0,0
986,4416,- What's this? - What's it look like?,Neutral,0,0,0,0,0,0,0,0
987,4418,Some jerk lost a bet with me on Contraxia.,anger,2,0,1,1,0,1,2,0
988,4421,He gave you his eye?,Neutral,0,0,0,0,0,0,0,0
989,4422,"No, he gave me 100 credits.",trust,0,0,0,0,0,0,0,1
990,4423,I snuck into his room later that night and stole his eye.,anger,2,0,0,2,0,1,1,0
991,4428,"Thank you, sweet rabbit.",anticipation,0,1,0,0,1,0,1,1
992,4438,I would've washed that.,Neutral,0,0,0,0,0,0,0,0
993,4441,The only way I could sneak it off Contraxia was up my...,anger,1,0,0,1,0,0,1,0
994,4444,"Hey, we're here!",Neutral,0,0,0,0,0,0,0,0
995,4449,I don't think this thing works.,Neutral,0,0,0,0,0,0,0,0
996,4451,Everything seems dark.,sadness,0,0,0,0,0,1,0,0
997,4454,It ain't the eye.,Neutral,0,0,0,0,0,0,0,0
998,4469,Something's wrong.,Neutral,0,0,0,0,0,0,0,0
999,4472,The star's gone out.,anticipation,0,1,0,0,1,0,0,1
1000,4474,And the rings are frozen.,Neutral,0,0,0,0,0,0,0,0
1001,4497,I hope these dwarves are better at forging than they are cleaning.,joy,0,1,0,0,2,0,1,2
1002,4505,Maybe they realized that they live in a junk pile in the middle of space.,Neutral,0,0,0,0,0,0,0,0
1003,4509,This forge hasn't gone dark in centuries.,sadness,0,0,0,0,0,1,0,0
1004,4514,"You said Thanos had a gauntlet, right?",Neutral,0,0,0,0,0,0,0,0
1005,4517,"Yes, why?",Neutral,0,0,0,0,0,0,0,0
1006,4518,It look anything like that?,Neutral,0,0,0,0,0,0,0,0
1007,4523,I am Groot.,Neutral,0,0,0,0,0,0,0,0
1008,4525,Go back to the pod.,Neutral,0,0,0,0,0,0,0,0
1009,4531,"Eitri, wait!",anticipation,0,1,0,0,0,0,0,0
1010,4533,Stop!,Neutral,0,0,0,0,0,0,0,0
1011,4535,Stop.,Neutral,0,0,0,0,0,0,0,0
1012,4537,Thor?,Neutral,0,0,0,0,0,0,0,0
1013,4541,What happened here?,anticipation,0,1,0,0,0,0,0,0
1014,4543,You were supposed to protect us.,Neutral,0,0,0,0,0,0,0,0
1015,4546,Asgard was supposed to protect us.,Neutral,0,0,0,0,0,0,0,0
1016,4549,Asgard is destroyed.,Neutral,0,0,0,0,0,0,0,0
1017,4553,"Eitri, the glove. What did you do?",Neutral,0,0,0,0,0,0,0,0
1018,4570,300 dwarves lived on this ring.,Neutral,0,0,0,0,0,0,0,0
1019,4574,"I thought if I did what he asked, they'd be safe.",joy,0,0,0,0,1,0,0,1
1020,4579,I made what he wanted.,Neutral,0,0,0,0,0,0,0,0
1021,4583,A device capable of harnessing the power of the stones.,anger,1,0,0,0,0,0,0,0
1022,4592,Then he killed everyone anyway.,fear,0,0,0,1,0,1,0,0
1023,4596,All except me.,Neutral,0,0,0,0,0,0,0,0
1024,4599,"""Your life is yours,"" he said.",Neutral,0,0,0,0,0,0,0,0
1025,4602,"""But your hands are mine alone.""",Neutral,0,0,0,0,0,0,0,0
1026,4607,"Eitri, this isn't about your hands.",Neutral,0,0,0,0,0,0,0,0
1027,4610,"Every weapon you've ever designed, every axe, hammer, sword...",Neutral,0,0,0,0,0,0,0,0
1028,4614,it's all inside your head.,Neutral,0,0,0,0,0,0,0,0
1029,4617,"Now, I know it feels like all hope is lost.",surprise,1,1,1,1,1,1,2,1
1030,4619,"Trust me, I know.",trust,0,0,0,0,0,0,0,1
1031,4621,"But together, you and I, we can kill Thanos.",fear,0,0,0,1,0,1,0,0
1032,4666,"Mantis, listen very carefully.",Neutral,0,0,0,0,0,0,0,0
1033,4668,I need you to meet me on Titan.,Neutral,0,0,0,0,0,0,0,0
1034,4677,"Hey, what's going on?",Neutral,0,0,0,0,0,0,0,0
1035,4678,I think we're here.,Neutral,0,0,0,0,0,0,0,0
1036,4680,I don't think this rig has a self-park function.,Neutral,0,0,0,0,0,0,0,0
1037,4684,Get your hand inside the steering gimbal. Close those around it.,Neutral,0,0,0,0,0,0,0,0
1038,4688,"- You understand? - Yep, got it.",Neutral,0,0,0,0,0,0,0,0
1039,4689,"This was meant for one big guy, so we gotta move at the same time.",anticipation,0,1,0,0,0,0,0,0
1040,4692,"Okay, okay. Ready.",anticipation,0,1,0,0,0,0,0,0
1041,4697,We might wanna turn.,fear,0,0,0,1,0,1,0,0
1042,4698,Turn! Turn! Turn!,Neutral,0,0,0,0,0,0,0,0
1043,4729,You all right?,Neutral,0,0,0,0,0,0,0,0
1044,4732,That was close.,Neutral,0,0,0,0,0,0,0,0
1045,4735,I owe you one.,Neutral,0,0,0,0,0,0,0,0
